Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,Output Value
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,1,"1-(tert-butyl) 2-(1,3-dioxoisoindolin-2-yl) pyrrolidine-1,2-dicarboxylate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl 2-(2,4-dichlorobenzyl)pyrrolidine-1-carboxylate",ClC(C=C1)=CC(Cl)=C1CC2N(C(OC(C)(C)C)=O)CCC2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D1,43.00564972
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,2,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)valinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C(C)C,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)-3-methylbutan-2-yl)carbamate",ClC(C=C1Cl)=CC=C1CC(NC(OC(C)(C)C)=O)C(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D2,17.40506329
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,3,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)leucinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC(C)C,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)-4-methylpentan-2-yl)carbamate",ClC(C=C1Cl)=CC=C1CC(NC(OC(C)(C)C)=O)CC(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D3,32.29895238
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,4,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)pentanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCC,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)pentan-2-yl)carbamate",ClC(C=C1Cl)=CC=C1CC(NC(OC(C)(C)C)=O)CCC,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D4,82.2987619
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,5,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)alaninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)propan-2-yl)carbamate",ClC(C=C1Cl)=CC=C1CC(NC(OC(C)(C)C)=O)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D5,59.5
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,6,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)methioninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCSC,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)-4-(methylthio)butan-2-yl)carbamate",ClC(C=C1Cl)=CC=C1CC(NC(OC(C)(C)C)=O)CCSC,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D6,37.50747757
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,7,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)phenylalaninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC3=CC=CC=C3,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)-3-phenylpropan-2-yl)carbamate",ClC(C=C1Cl)=CC=C1CC(NC(OC(C)(C)C)=O)CC2=CC=CC=C2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D7,35.17821782
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,8,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)-3-(perfluorophenyl)propanoate",FC(C(F)=C1F)=C(F)C(F)=C1CC(C(ON2C(C(C=CC=C3)=C3C2=O)=O)=O)NC(OC(C)(C)C)=O,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,4-dichlorophenyl)-3-(perfluorophenyl)propan-2-yl)carbamate",FC(C(F)=C1F)=C(F)C(F)=C1CC(NC(OC(C)(C)C)=O)CC2=CC=C(Cl)C=C2Cl,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D8,1.848380952
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,9,"1,3-dioxoisoindolin-2-yl 2-(3,4-dimethoxyphenyl)acetate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)CC3=CC(OC)=C(OC)C=C3,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"2,4-dichloro-1-(3,4-dimethoxyphenethyl)benzene",ClC(C=C1Cl)=CC=C1CCC2=CC(OC)=C(OC)C=C2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D9,40.84629391
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,10,"1,3-dioxoisoindolin-2-yl 2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetate",O=C(C1=CC=C(Cl)C=C1)N2C(C)=C(CC(ON3C(C(C=CC=C4)=C4C3=O)=O)=O)C5=CC(OC)=CC=C52,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"(4-chlorophenyl)(3-(2,4-dichlorophenethyl)-5-methoxy-2-methyl-1H-indol-1-yl)methanone",O=C(C1=CC=C(Cl)C=C1)N2C(C)=C(CCC3=C(Cl)C=C(Cl)C=C3)C4=CC(OC)=CC=C42,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D10,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,11,"1,3-dioxoisoindolin-2-yl 2-(2-((2,6-dichlorophenyl)amino)phenyl)acetate",ClC1=C(NC2=CC=CC=C2CC(ON3C(C(C=CC=C4)=C4C3=O)=O)=O)C(Cl)=CC=C1,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"2,6-dichloro-N-(2-(2,4-dichlorophenethyl)phenyl)aniline",ClC1=C(NC2=CC=CC=C2CCC3=CC=C(Cl)C=C3Cl)C(Cl)=CC=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D11,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,D,12,"1,3-dioxoisoindolin-2-yl 2-(4-isobutylphenyl)propanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(C)C3=CC=C(CC(C)C)C=C3,0.1,"1-(2,4-dichlorobenzyl)-2,4,6-triphenylpyridin-1-ium",ClC(C=C1)=CC(Cl)=C1C[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"2,4-dichloro-1-(2-(4-isobutylphenyl)propyl)benzene",ClC(C=C1)=CC(Cl)=C1CC(C)C2=CC=C(CC(C)C)C=C2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,D12,61.22617598
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,1,"1-(tert-butyl) 2-(1,3-dioxoisoindolin-2-yl) pyrrolidine-1,2-dicarboxylate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl 2-cyclohexylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCCC2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E1,100
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,2,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)valinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C(C)C,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexyl-2-methylpropyl)carbamate,CC(OC(NC(C1CCCCC1)C(C)C)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E2,20.01904762
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,3,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)leucinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC(C)C,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexyl-3-methylbutyl)carbamate,CC(OC(NC(C1CCCCC1)CC(C)C)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E3,14.16352381
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,4,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)pentanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCC,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexylbutyl)carbamate,CCCC(NC(OC(C)(C)C)=O)C1CCCCC1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E4,14.38942857
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,5,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)alaninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexylethyl)carbamate,CC(NC(OC(C)(C)C)=O)C1CCCCC1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E5,11.48161905
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,6,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)methioninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCSC,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexyl-3-(methylthio)propyl)carbamate,CC(OC(NC(C1CCCCC1)CCSC)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E6,3.369428571
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,7,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)phenylalaninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC3=CC=CC=C3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexyl-2-phenylethyl)carbamate,CC(OC(NC(C1CCCCC1)CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E7,3.102095238
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,8,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)-3-(perfluorophenyl)propanoate",FC(C(F)=C1F)=C(F)C(F)=C1CC(C(ON2C(C(C=CC=C3)=C3C2=O)=O)=O)NC(OC(C)(C)C)=O,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,tert-butyl (1-cyclohexyl-2-(perfluorophenyl)ethyl)carbamate,FC(C(F)=C1F)=C(F)C(F)=C1CC(NC(OC(C)(C)C)=O)C2CCCCC2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E8,0
