Notebook,Vessel,Temperature,Treatment,Plate,Row,Column,Electrophile,Electrophile SMILES,Electrophile Conc (M),Nucleophile,Nucleophile SMILES,Nucleophile Conc (M),Product,Product SMILES,Catalyst1,Catalyst1 SMILES,Catalyst1 Conc (M),Ligand1,Ligand1 SMILES,Ligand1 Conc (M),Ligand2,Ligand2 SMILES,Ligand2 Conc (M),Catalyst2,Catalyst2 SMILES,Catalyst2 Conc (M),BaseAcid,BaseAcid SMILES,BaseAcid Conc (M),ReductantOxidant,ReductantOxidant SMILES,ReductantOxidant Conc (M),Additive,Additive SMILES,Additive Conc (M),Solvent1,Solvent1 percentage,Solvent2,Solvent2 percentage,Analytical Method,index_waters,Output Value
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,9,"1,3-dioxoisoindolin-2-yl 2-(3,4-dimethoxyphenyl)acetate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)CC3=CC(OC)=C(OC)C=C3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,"4-(cyclohexylmethyl)-1,2-dimethoxybenzene",COC1=C(OC)C=CC(CC2CCCCC2)=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E9,21.74342755
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,10,"1,3-dioxoisoindolin-2-yl 2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetate",O=C(C1=CC=C(Cl)C=C1)N2C(C)=C(CC(ON3C(C(C=CC=C4)=C4C3=O)=O)=O)C5=CC(OC)=CC=C52,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,(4-chlorophenyl)(3-(cyclohexylmethyl)-5-methoxy-2-methyl-1H-indol-1-yl)methanone,O=C(C1=CC=C(Cl)C=C1)N2C(C)=C(CC3CCCCC3)C4=CC(OC)=CC=C42,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E10,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,11,"1,3-dioxoisoindolin-2-yl 2-(2-((2,6-dichlorophenyl)amino)phenyl)acetate",ClC1=C(NC2=CC=CC=C2CC(ON3C(C(C=CC=C4)=C4C3=O)=O)=O)C(Cl)=CC=C1,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,"2,6-dichloro-N-(2-(cyclohexylmethyl)phenyl)aniline",ClC1=C(NC2=CC=CC=C2CC3CCCCC3)C(Cl)=CC=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E11,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,E,12,"1,3-dioxoisoindolin-2-yl 2-(4-isobutylphenyl)propanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(C)C3=CC=C(CC(C)C)C=C3,0.1,"1-cyclohexyl-2,4,6-triphenylpyridin-1-ium",C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCCC1,0.1,1-(1-cyclohexylethyl)-4-isobutylbenzene,CC(C1CCCCC1)C2=CC=C(CC(C)C)C=C2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,E12,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,1,"1-(tert-butyl) 2-(1,3-dioxoisoindolin-2-yl) pyrrolidine-1,2-dicarboxylate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl 2-cyclopentylpyrrolidine-1-carboxylate,CC(OC(N1CCCC1C2CCCC2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F1,99.81685714
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,2,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)valinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C(C)C,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentyl-2-methylpropyl)carbamate,CC(OC(NC(C1CCCC1)C(C)C)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F2,4.528952381
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,3,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)leucinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC(C)C,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentyl-3-methylbutyl)carbamate,CC(OC(NC(C1CCCC1)CC(C)C)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F3,13.856
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,4,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)pentanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCC,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentylbutyl)carbamate,CCCC(NC(OC(C)(C)C)=O)C1CCCC1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F4,25.31419048
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,5,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)alaninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentylethyl)carbamate,CC(NC(OC(C)(C)C)=O)C1CCCC1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F5,4.501619048
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,6,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)methioninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCSC,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentyl-3-(methylthio)propyl)carbamate,CC(OC(NC(C1CCCC1)CCSC)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F6,2.017428571
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,7,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)phenylalaninate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC3=CC=CC=C3,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentyl-2-phenylethyl)carbamate,CC(OC(NC(C1CCCC1)CC2=CC=CC=C2)=O)(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F7,12.05942623
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,8,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)-3-(perfluorophenyl)propanoate",FC(C(F)=C1F)=C(F)C(F)=C1CC(C(ON2C(C(C=CC=C3)=C3C2=O)=O)=O)NC(OC(C)(C)C)=O,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,tert-butyl (1-cyclopentyl-2-(perfluorophenyl)ethyl)carbamate,FC(C(F)=C1F)=C(F)C(F)=C1CC(NC(OC(C)(C)C)=O)C2CCCC2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F8,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,9,"1,3-dioxoisoindolin-2-yl 2-(3,4-dimethoxyphenyl)acetate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)CC3=CC(OC)=C(OC)C=C3,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,"4-(cyclopentylmethyl)-1,2-dimethoxybenzene",COC1=C(OC)C=CC(CC2CCCC2)=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F9,14.24480846
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,10,"1,3-dioxoisoindolin-2-yl 2-(1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl)acetate",O=C(C1=CC=C(Cl)C=C1)N2C(C)=C(CC(ON3C(C(C=CC=C4)=C4C3=O)=O)=O)C5=CC(OC)=CC=C52,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,(4-chlorophenyl)(3-(cyclopentylmethyl)-5-methoxy-2-methyl-1H-indol-1-yl)methanone,O=C(C1=CC=C(Cl)C=C1)N2C(C)=C(CC3CCCC3)C4=CC(OC)=CC=C42,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F10,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,11,"1,3-dioxoisoindolin-2-yl 2-(2-((2,6-dichlorophenyl)amino)phenyl)acetate",ClC1=C(NC2=CC=CC=C2CC(ON3C(C(C=CC=C4)=C4C3=O)=O)=O)C(Cl)=CC=C1,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,"2,6-dichloro-N-(2-(cyclopentylmethyl)phenyl)aniline",ClC1=C(NC2=CC=CC=C2CC3CCCC3)C(Cl)=CC=C1,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F11,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,F,12,"1,3-dioxoisoindolin-2-yl 2-(4-isobutylphenyl)propanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(C)C3=CC=C(CC(C)C)C=C3,0.1,"1-cyclopentyl-2,4,6-triphenylpyridin-1-ium",F[B-](F)(F)F.C1([N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5)CCCC1,0.1,1-(1-cyclopentylethyl)-4-isobutylbenzene,CC(C1CCCC1)C2=CC=C(CC(C)C)C=C2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,F12,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,G,1,"1-(tert-butyl) 2-(1,3-dioxoisoindolin-2-yl) pyrrolidine-1,2-dicarboxylate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C3N(C(OC(C)(C)C)=O)CCC3,0.1,"1-(1-(2,6-dimethylphenoxy)propan-2-yl)-2,4,6-triphenylpyridin-1-ium",CC(COC1=C(C)C=CC=C1C)[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl 2-(1-(2,6-dimethylphenoxy)propan-2-yl)pyrrolidine-1-carboxylate",CC(COC1=C(C)C=CC=C1C)C2N(C(OC(C)(C)C)=O)CCC2,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,G1,5.805047619
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,G,2,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)valinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)C(C)C,0.1,"1-(1-(2,6-dimethylphenoxy)propan-2-yl)-2,4,6-triphenylpyridin-1-ium",CC(COC1=C(C)C=CC=C1C)[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,6-dimethylphenoxy)-2,4-dimethylpentan-3-yl)carbamate",CC(COC1=C(C)C=CC=C1C)C(NC(OC(C)(C)C)=O)C(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,G2,0
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,G,3,"1,3-dioxoisoindolin-2-yl (tert-butoxycarbonyl)leucinate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CC(C)C,0.1,"1-(1-(2,6-dimethylphenoxy)propan-2-yl)-2,4,6-triphenylpyridin-1-ium",CC(COC1=C(C)C=CC=C1C)[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,6-dimethylphenoxy)-2,5-dimethylhexan-3-yl)carbamate",CC(COC1=C(C)C=CC=C1C)C(NC(OC(C)(C)C)=O)CC(C)C,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,G3,9.091333333
zz210326_sp3_sp3_CC_decarb_deam,96,60,,96,G,4,"1,3-dioxoisoindolin-2-yl 2-((tert-butoxycarbonyl)amino)pentanoate",O=C(ON1C(C(C=CC=C2)=C2C1=O)=O)C(NC(OC(C)(C)C)=O)CCC,0.1,"1-(1-(2,6-dimethylphenoxy)propan-2-yl)-2,4,6-triphenylpyridin-1-ium",CC(COC1=C(C)C=CC=C1C)[N+]2=C(C3=CC=CC=C3)C=C(C4=CC=CC=C4)C=C2C5=CC=CC=C5.F[B-](F)(F)F,0.1,"tert-butyl (1-(2,6-dimethylphenoxy)-2-methylhexan-3-yl)carbamate",CC(COC1=C(C)C=CC=C1C)C(NC(OC(C)(C)C)=O)CCC,NICKEL(II) BROMIDE ETHYLENE GLYCOL DIMETHYL ETHER COMPLEX,COCCOC.[Ni+2].[Br-].[Br-],0.02,"4,4_-Bis(trifluoromethyl)-2,2_-bipyridine",FC(C1=CC(C2=NC=CC(C(F)(F)F)=C2)=NC=C1)(F)F,0.03,None,None,None,None,None,None,None,None,None,MANGANESE,[Mn],0.3,None,None,None,Dioxane:MeCN,100,none,0,UPLCMS,G4,0
